./tmp/uclid500/run-btfnt-idata-fullalu-amem-noinv-f5.ucl-property_correspondence-vobj-0001.smt2,"[0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1. 0. 0. 0.
 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",BOOLECTOR,0.0020618438720703125,error,"['YICES', 'BOOLECTOR', 'MathSAT', 'CVC4', 'Z3', 'Bitwuzla']","[0, 0]"
./tmp/uclid500/run-nt-udata-thrualu-amem-noinv-f5.ucl-property_correspondence-vobj-0004.smt2,"[0.         0.66087967 1.         0.         0.         0.
 1.13636364 0.71106602 1.27118644 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.55472314 0.         0.         0.46059127 0.         0.52154889
 0.55545939 0.         0.57954728 0.         0.56127869 0.7051001
 1.0045489  0.64454316 0.63291139 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.015003   0.         0.07955449 0.
 0.         0.         0.         0.53737346 0.         0.53696246
 0.         0.         0.         0.         0.56592851 1.
 0.65516347 0.55049847 0.71063784 0.88833901 1.19047619 1.19047619
 1.17739403 0.         0.6962963  0.01843658 0.        ]",Z3,0.2157890796661377,unsat,"['Z3', 'CVC4', 'MathSAT', 'YICES', 'BOOLECTOR', 'Bitwuzla']",[0.12092995643615723]
./tmp/uclid500/run-full-idata-fullalu-umem-coninv-f5.ucl-property_correspondence-vobj-0004.smt2,"[0.         0.67089123 1.         0.         0.         0.
 1.13333333 0.71841587 1.26446281 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.57276344 0.         0.         0.55022993 0.         0.5432666
 0.62815203 0.         0.6212794  0.         0.59819358 0.72369084
 0.51669794 0.57969517 0.60012721 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.37489051 1.44036943 4.47822932 5.24299065
 0.         0.         0.         0.54690751 0.         0.54650364
 0.         0.         0.         0.         0.60828824 1.
 0.68539613 0.63768834 0.71146016 1.51742999 1.18604651 1.18604651
 1.17331288 0.         0.72250621 1.43764931 0.        ]",Z3,0.23209118843078613,unsat,"['Z3', 'CVC4', 'MathSAT', 'YICES', 'Bitwuzla', 'BOOLECTOR']",[0.11969399452209473]
./tmp/uclid500/run-lf-udata-thrualu-amem-coninv-f5.ucl-property_correspondence-vobj-0001.smt2,"[0.00000000e+00 2.88610967e-03 9.99999999e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.87292818e-01 2.55808996e-03
 4.26229508e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 0.00000000e+00 0.00000000e+00 5.77777774e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.42438741e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.89951256e-02 8.95393887e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.68949409e-04 1.00000000e+00 9.50778907e-04 1.12958759e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",Z3,0.03963804244995117,unsat,"['Z3', 'Bitwuzla', 'MathSAT', 'CVC4', 'YICES', 'BOOLECTOR']",[0.03833413124084473]
./tmp/uclid500/run-btfnt-udata-thrualu-umem-noinv-f5.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.56165048 1.         0.         0.         0.
 1.14594595 1.5145993  1.68253968 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.72196722 0.         0.         2.11308161 0.         1.78095619
 1.65366272 0.         1.63819544 0.         1.6299229  1.50591364
 1.07090375 1.38643414 1.58607569 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03608247 0.         0.22976879 0.
 0.         0.         0.         1.63599096 0.         1.63706564
 0.         0.         0.         0.         1.67070176 1.
 1.54573533 1.50835743 1.5201482  0.90520239 1.20454545 1.20454545
 1.19190405 0.         1.50418618 0.04427736 0.        ]",Z3,0.43044495582580566,unsat,"['Z3', 'MathSAT', 'CVC4', 'YICES', 'BOOLECTOR', 'Bitwuzla']",[0.17374396324157715]
./tmp/uclid500/run-nt-bdata-fullalu-umem-noinv-f5.ucl-property_correspondence-vobj-0007.smt2,"[0.         1.33061296 1.         0.         0.         0.
 1.14285714 1.39357542 1.25581395 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.35241654 0.         0.         1.07803851 0.         1.2012648
 1.25924428 0.         1.32547065 0.         1.43652998 1.29107179
 0.93574007 1.16938725 1.33239719 4.74045802 0.         0.
 8.82524272 0.         8.82524272 0.         8.8612874  8.82524272
 0.         0.         0.         0.         0.         0.
 0.         8.82524272 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.031493   0.         0.19438445 0.
 0.         0.         0.         1.35440385 0.         1.35508156
 0.         0.         0.         0.         1.3512561  1.
 1.31764339 1.3034291  1.42479634 0.90603613 1.2        1.2
 1.18768328 0.         1.29755557 0.03864043 5.22360585]",Z3,0.38700103759765625,unsat,"['Z3', 'MathSAT', 'Bitwuzla', 'CVC4', 'BOOLECTOR', 'YICES']",[0.1707749366760254]
./tmp/uclid500/run-std-idata-fullalu-amem-noinv-f5.ucl-property_correspondence-vobj-0008.smt2,"[ 0.          1.5364907   1.          0.          0.          0.
  1.13989637  1.48406239  0.83969466  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  1.55285363  0.          0.          1.27622205  0.          1.38177414
  1.47332849  0.          1.48613091  0.          1.60845797  1.47354075
  2.08232025  1.78954051  1.65856031  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          3.3769729   3.85424446 10.53259604 12.04379562
  0.          0.          0.          1.60679082  0.          1.60779537
  0.          0.          0.          0.          1.51328318  1.
  1.52162931  1.4527403   1.49099978  1.53120213  1.19565217  1.19565217
  1.18364419  0.          1.48237989  3.09510411  0.        ]",Z3,0.4145519733428955,unsat,"['Z3', 'YICES', 'BOOLECTOR', 'MathSAT', 'CVC4', 'Bitwuzla']",[0.1707010269165039]
./tmp/uclid500/run-full-bdata-fullalu-amem-noinv-f5.ucl-property_correspondence-vobj-0004.smt2,"[0.         0.66413215 1.         0.         0.         0.
 1.13705584 0.7475232  0.84210526 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.58205905 0.         0.         0.46591108 0.         0.50676341
 0.61078298 0.         0.60949454 0.         0.62537941 0.70215978
 1.01227831 0.7367844  0.64615385 2.86279426 0.         0.
 3.72205438 0.         3.72205438 0.         3.6764083  3.72205438
 0.         0.         0.         0.         0.         0.
 0.         3.72205438 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01532287 0.         0.06511628 0.
 0.         0.         0.         0.54084367 0.         0.54041013
 0.         0.         0.         0.         0.61300526 1.
 0.65883449 0.59018124 0.75803723 0.89250181 1.19148936 1.19148936
 1.17977528 0.         0.70051234 0.01890189 2.67537378]",Z3,0.22468042373657227,unsat,"['Z3', 'YICES', 'Bitwuzla', 'BOOLECTOR', 'MathSAT', 'CVC4']",[0.1201181411743164]
./tmp/uclid500/run-std-idata-fullalu-umem-noinv-f5.ucl-property_correspondence-vobj-0004.smt2,"[0.         0.66806869 1.         0.         0.         0.
 1.13432836 0.71526715 1.25735294 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.56667946 0.         0.         0.47031795 0.         0.51043184
 0.56776727 0.         0.57214409 0.         0.58444284 0.70584803
 0.52010814 0.50438562 0.60194082 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.40459034 1.45870224 3.74633351 4.23648649
 0.         0.         0.         0.54523574 0.         0.54480287
 0.         0.         0.         0.         0.5726813  1.
 0.6628016  0.56309816 0.71266421 1.52601269 1.1875     1.1875
 1.17606602 0.         0.70421239 1.47435335 0.        ]",Z3,0.21678376197814941,unsat,"['Z3', 'CVC4', 'YICES', 'Bitwuzla', 'BOOLECTOR', 'MathSAT']",[0.12013387680053711]
./tmp/uclid500/run-sw-idata-fullalu-umem-swinv-f6.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.55308546 1.         0.         0.         0.
 1.13170732 1.49864572 1.25179856 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.59050439 0.         0.         1.58891218 0.         1.55523182
 1.54981006 0.         1.64423175 0.         1.75698436 1.52679755
 1.05839416 1.38001061 0.5952919  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.79441152 3.70731153 9.19835466 9.7752809
 0.         0.         0.         1.62924606 0.         1.63027027
 0.         0.         0.         0.         1.63399262 1.
 1.56132068 1.67600894 1.49224407 1.50628505 1.18367347 1.18367347
 1.24899058 0.         1.53617811 3.01330008 0.        ]",Z3,0.4347970485687256,unsat,"['Z3', 'CVC4', 'MathSAT', 'YICES', 'Bitwuzla', 'BOOLECTOR']",[0.17531800270080566]
./tmp/uclid500/run-full-bdata-thrualu-umem-coninv-f5.ucl-property_correspondence-vobj-0010.smt2,"[0.         1.96288302 1.         0.         0.         0.
 1.1291866  1.86363195 1.24647887 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 2.01773134 0.         0.         1.89824442 0.         1.96806377
 2.09156273 0.         2.07570716 0.         2.08988905 1.90659743
 1.32046708 2.08727432 2.04335969 5.29631038 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04492766 0.         0.21493625 0.
 0.         0.         0.         2.12963962 0.         2.13129559
 0.         0.         0.         0.         2.06004728 1.
 1.96350218 2.12008989 1.857249   0.88597003 1.18       1.18
 1.16754617 0.         1.91371093 0.05512301 5.7058367 ]",MathSAT,60.33554816246033,timeout (29.0 s),"['Z3', 'BOOLECTOR', 'CVC4', 'MathSAT', 'Bitwuzla', 'YICES']","[1, 0, 30, 29]"
./tmp/uclid500/run-lf-idata-fullalu-umem-coninv-f5.ucl-property_correspondence-vobj-0005.smt2,"[0.         0.87577065 1.         0.         0.         0.
 1.12676056 0.89815448 1.24137931 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.81505252 0.         0.         0.83963457 0.         0.85446038
 0.91054267 0.         0.84699994 0.         0.81978137 0.90963783
 0.65447546 0.71072589 0.8389352  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.72569644 1.96991325 4.38159561 4.87741935
 0.         0.         0.         0.80200787 0.         0.80191912
 0.         0.         0.         0.         0.84090204 1.
 0.88804207 0.87767273 0.89123759 1.4999084  1.17647059 1.17647059
 1.16429495 0.         0.91075347 1.82385506 0.        ]",Z3,0.25835084915161133,unsat,"['Z3', 'MathSAT', 'CVC4', 'BOOLECTOR', 'Bitwuzla', 'YICES']",[0.1221761703491211]
./tmp/uclid500/run-lf-idata-uintalu-amem-coninv-f5.ucl-property_correspondence-vobj-0005.smt2,"[0.         0.87755784 1.         0.         0.         0.
 1.12442396 0.89884704 0.82993197 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.80436873 0.         0.         0.84108219 0.         0.85576894
 0.90938737 0.         0.83919579 0.         0.78831266 0.91810856
 1.28360553 1.02237057 0.87835689 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.00699356 1.54083271 0.07715008 0.
 0.         0.         0.         0.80461948 0.         0.80453162
 0.         0.         0.         0.         0.82755926 1.
 0.88967496 0.86633332 0.8928295  1.49249696 1.17307692 1.17307692
 1.16116751 0.         0.91208791 1.79955065 0.        ]",Z3,0.25937390327453613,unsat,"['Z3', 'CVC4', 'YICES', 'MathSAT', 'Bitwuzla', 'BOOLECTOR']",[0.11807894706726074]
./tmp/uclid500/run-btfnt-idata-fullalu-umem-noinv-f5.ucl-property_correspondence-vobj-0010.smt2,"[ 0.          1.92472327  1.          0.          0.          0.
  1.12217195  1.8291787   1.24        0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  2.1910342   0.          0.          2.39062557  0.          2.20705708
  1.93855408  0.          1.99560671  0.          2.10664782  1.81524303
  1.31509376  1.77081752  2.01880181  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          3.333584    4.83371164 11.41038872 10.49946409
  0.          0.          0.          2.94309408  0.          2.89177861
  0.          0.          0.          0.          2.08310002  1.
  1.9054843   1.90430312  1.83837763  1.47956666  1.16981132  1.16981132
  1.15815691  0.          1.82831167  3.60511547  0.        ]",CVC4,60.33153319358826,timeout (28.0 s),"['Z3', 'BOOLECTOR', 'YICES', 'Bitwuzla', 'MathSAT', 'CVC4']","[2, 0, 0, 0, 30, 28]"
./tmp/uclid500/run-btfnt-idata-thrualu-umem-coninv-f5.ucl-property_correspondence-vobj-0009.smt2,"[0.         1.70611655 1.         0.         0.         0.
 1.12       1.63712409 1.23529412 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.90449316 0.         0.         2.55688721 0.         2.04868705
 1.91394317 0.         1.83669964 0.         1.78939538 1.67553191
 1.17828054 1.53503399 1.72294264 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.9186747  3.030155   0.15133837 0.
 0.         0.         0.         1.7929364  0.         1.79567759
 0.         0.         0.         0.         1.87293263 1.
 1.70880428 1.85927777 1.63007799 1.44475179 1.16666667 1.16666667
 1.15525672 0.         1.67614023 3.11832094 0.        ]",Z3,0.47916316986083984,unsat,"['Z3', 'CVC4', 'Bitwuzla', 'MathSAT', 'BOOLECTOR', 'YICES']",[0.16982293128967285]
./tmp/uclid500/run-std-bdata-thrualu-amem-noinv-f5.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.46952482 1.         0.         0.         0.
 1.11790393 1.42452384 0.82580645 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.45797476 0.         0.         1.20915341 0.         1.3605928
 1.40392762 0.         1.41350976 0.         1.49130576 1.41910758
 2.03738318 1.71057976 1.60777958 4.99731151 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03211239 0.         0.13150685 0.
 0.         0.         0.         1.51146074 0.         1.51355759
 0.         0.         0.         0.         1.43070768 1.
 1.45549173 1.37134663 1.43061516 0.85919051 1.16363636 1.16363636
 1.15246098 0.         1.42001331 0.03915399 4.54967556]",Z3,0.4298858642578125,unsat,"['Z3', 'BOOLECTOR', 'CVC4', 'Bitwuzla', 'MathSAT', 'YICES']",[0.16938090324401855]
./tmp/uclid500/run-std-bdata-fullalu-amem-coninv-f5.ucl-property_correspondence-vobj-0003.smt2,"[0.         0.4291592  1.         0.         0.         0.
 1.11587983 0.51775239 0.82802548 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.30988309 0.         0.         0.30436328 0.         0.29784882
 0.34325847 0.         0.33931284 0.         0.32125994 0.50143967
 0.73202426 0.35993485 0.37184755 1.91718661 0.         0.
 2.36535662 0.         2.36535662 0.         2.28442991 2.36535662
 0.         0.         0.         0.         0.         0.
 0.         2.36535662 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00931699 0.         0.02225265 0.
 0.         0.         0.         0.25794086 0.         0.25738654
 0.         0.         0.         0.         0.33694355 1.
 0.4458787  0.3713393  0.51785311 0.84587991 1.16071429 1.16071429
 1.14976415 0.         0.49733032 0.01135966 1.75108741]",Z3,0.14530014991760254,unsat,"['Z3', 'CVC4', 'BOOLECTOR', 'MathSAT', 'Bitwuzla', 'YICES']",[0.0711219310760498]
